Season,Team1,Team2,RatingDiff,Team1Win
2011,San Diego St,Connecticut,1.2291143002426068,0
2011,San Diego St,N Colorado,16.7599846073534,1
2011,San Diego St,Temple,5.8018544947795245,1
2011,UC Santa Barbara,Florida,-13.737453078536214,0
2011,St John's,Gonzaga,-0.31295507081451923,0
2011,St Peter's,Purdue,-20.037838708066857,0
2011,Syracuse,Indiana St,16.377765047393808,1
2011,Syracuse,Marquette,4.0987428865470505,0
2011,Temple,Penn St,0.5769897752847939,1
2011,Temple,San Diego St,-5.8018544947795245,0
2011,Tennessee,Michigan,-1.3801831714724493,0
2011,Texas,Arizona,5.226702731068922,0
2011,Texas,Oakland,13.43454552684418,1
2011,Texas A&M,Florida St,0.3673997424750297,0
2011,UAB,Clemson,-4.41923319147862,0
2011,UCLA,Florida,-3.708938109854664,0
2011,UCLA,Michigan St,-1.8327512592675816,1
2011,UNC Asheville,Ark Little Rock,3.646122400436497,1
2011,UNC Asheville,Pittsburgh,-21.91041335318614,0
2011,UNLV,Illinois,-1.3310302953822912,0
2011,USC,VCU,6.680397687503266,0
2011,UT San Antonio,Alabama St,7.4962801678082185,1
2011,UT San Antonio,Ohio St,-31.29485796106622,0
2011,Utah St,Kansas St,-1.2525110458647823,0
2011,VCU,Butler,-4.94452370210875,0
2011,VCU,Florida St,-7.145996913768505,1
2011,VCU,Georgetown,-9.936085511130976,1
2011,VCU,Kansas,-19.309987266512017,1
2011,VCU,Purdue,-14.384673879673162,1
2011,VCU,USC,-6.680397687503266,1
2011,Vanderbilt,Richmond,4.2643238857700325,0
2011,Villanova,George Mason,3.7434111487496313,0
2011,Washington,Georgia,10.504681945295385,1
2011,Washington,North Carolina,2.209335796067677,0
2011,West Virginia,Clemson,2.8844840273077406,1
2011,West Virginia,Kentucky,-3.95934005604013,0
2011,Wisconsin,Belmont,5.668074739602343,1
2011,Wisconsin,Butler,8.306654230183902,0
2011,Wisconsin,Kansas St,4.058034451890418,1
2011,Wofford,BYU,-14.926313264003937,0
2011,Xavier,Marquette,-2.886825350944939,0
2012,Alabama,Creighton,0.4446747958814665,0
2012,Baylor,Colorado,9.326794534792876,1
2012,Baylor,Kentucky,-7.666935865661522,0
2012,Baylor,S Dakota St,9.608692961012942,1
2012,Baylor,Xavier,7.743044590157343,1
2012,Belmont,Georgetown,-4.619605856601506,0
2012,BYU,Iona,3.1434259073938264,1
2012,BYU,Marquette,-5.209193365147412,0
2012,California,South Florida,5.445499114173588,0
2012,Cincinnati,Florida St,-2.565322308652581,1
2012,Cincinnati,Ohio St,-11.754354869787283,0
2012,Cincinnati,Texas,-1.8812123542579382,1
2012,Colorado,Baylor,-9.326794534792876,0
2012,Colorado,UNLV,-6.6832607600770135,1
2012,Colorado St,Murray St,-1.0791163454090293,0
2012,Connecticut,Iowa St,-0.7323217433856453,0
2012,Creighton,Alabama,-0.4446747958814665,1
2012,Creighton,North Carolina,-8.60244443234793,0
2012,Davidson,Louisville,-8.169490611132414,0
2012,Detroit,Kansas,-19.63333028784414,0
2012,Duke,Lehigh,13.995694106358432,0
2012,Florida,Louisville,1.835797512393615,0
2012,Florida,Marquette,0.6223477056774058,1
2012,Florida,Norfolk St,21.38744317748712,1
2012,Florida,Virginia,3.9285046850706724,1
2012,Florida St,Cincinnati,2.565322308652581,0
2012,Florida St,St Bonaventure,7.068908350538139,1
2012,Georgetown,Belmont,4.619605856601506,1
2012,Georgetown,NC State,5.160418929446106,0
2012,Gonzaga,Ohio St,-11.329088975655848,0
2012,Gonzaga,West Virginia,0.11730444278752117,1
2012,Harvard,Vanderbilt,-7.592778857073668,0
2012,Indiana,Kentucky,-5.414002530421328,0
2012,Indiana,New Mexico St,10.269685691607869,1
2012,Indiana,VCU,11.031926653523694,1
2012,Iona,BYU,-3.1434259073938264,0
2012,Iowa St,Connecticut,0.7323217433856453,1
2012,Iowa St,Kentucky,-11.131009724671065,0
2012,Kansas,Detroit,19.63333028784414,1
2012,Kansas,Kentucky,-2.488566363529266,0
2012,Kansas,NC State,10.484278438802846,1
2012,Kansas,North Carolina,0.021294668652302562,1
2012,Kansas,Ohio St,-2.3011010570646953,1
2012,Kansas,Purdue,8.05517120192025,1
2012,Kansas St,Southern Miss,7.050384969575317,1
2012,Kansas St,Syracuse,-6.140414207964586,0
2012,Kentucky,Baylor,7.666935865661522,1
2012,Kentucky,Indiana,5.414002530421328,1
2012,Kentucky,Iowa St,11.131009724671065,1
2012,Kentucky,Kansas,2.488566363529266,1
2012,Kentucky,Louisville,9.094484278690057,1
2012,Kentucky,WKU,27.423747929137,1
2012,Lamar,Vermont,2.6165045441560233,0
2012,Lehigh,Duke,-13.995694106358432,1
2012,Lehigh,Xavier,-5.24248424050811,0
2012,Long Beach St,New Mexico,-6.218287646393849,0
2012,LIU Brooklyn,Michigan St,-23.710036652830258,0
2012,Louisville,Davidson,8.169490611132414,1
2012,Louisville,Florida,-1.835797512393615,1
2012,Louisville,Kentucky,-9.094484278690057,0
2012,Louisville,Michigan St,-6.796161451593441,1
2012,Louisville,New Mexico,-0.4722767449178278,1
2012,Loyola MD,Ohio St,-24.29112210430664,0
2012,Marquette,BYU,5.209193365147412,1
2012,Marquette,Florida,-0.6223477056774058,0
2012,Marquette,Murray St,8.221776829358808,1
2012,Memphis,St Louis,2.5824414123786674,0
2012,Michigan,Ohio,7.329463087482618,0
2012,Michigan St,LIU Brooklyn,23.710036652830258,1
2012,Michigan St,Louisville,6.796161451593441,0
2012,Michigan St,St Louis,7.485494042078674,1
2012,Missouri,Norfolk St,24.81773993931188,0
2012,Montana,Wisconsin,-14.076008194463672,0
2012,MS Valley St,WKU,-5.160341152628348,0
2012,Murray St,Colorado St,1.0791163454090293,1
2012,Murray St,Marquette,-8.221776829358808,0
2012,NC State,Georgetown,-5.160418929446106,1
2012,NC State,Kansas,-10.484278438802846,0
2012,NC State,San Diego St,1.8112440077238379,1
2012,New Mexico,Long Beach St,6.218287646393849,1
2012,New Mexico,Louisville,0.4722767449178278,0
2012,New Mexico St,Indiana,-10.269685691607869,0
2012,Norfolk St,Florida,-21.38744317748712,0
2012,Norfolk St,Missouri,-24.81773993931188,1
2012,North Carolina,Creighton,8.60244443234793,1
2012,North Carolina,Kansas,-0.021294668652302562,0
2012,North Carolina,Ohio,15.517068182133368,1
2012,North Carolina,Vermont,21.620128791494214,1
2012,Notre Dame,Xavier,2.2023993657722727,0
2012,Ohio,Michigan,-7.329463087482618,1
2012,Ohio,North Carolina,-15.517068182133368,0
2012,Ohio,South Florida,-1.9447273675676167,1
2012,Ohio St,Cincinnati,11.754354869787283,1
2012,Ohio St,Gonzaga,11.329088975655848,1
2012,Ohio St,Kansas,2.3011010570646953,0
2012,Ohio St,Loyola MD,24.29112210430664,1
2012,Ohio St,Syracuse,3.133631205830639,1
2012,Purdue,Kansas,-8.05517120192025,0
2012,Purdue,St Mary's CA,2.7729731550590007,1
2012,S Dakota St,Baylor,-9.608692961012942,0
2012,San Diego St,NC State,-1.8112440077238379,0
2012,South Florida,California,-5.445499114173588,1
2012,South Florida,Ohio,1.9447273675676167,0
2012,South Florida,Temple,-2.5777402364423434,1
2012,Southern Miss,Kansas St,-7.050384969575317,0
2012,St Bonaventure,Florida St,-7.068908350538139,0
2012,St Louis,Memphis,-2.5824414123786674,1
2012,St Louis,Michigan St,-7.485494042078674,0
2012,St Mary's CA,Purdue,-2.7729731550590007,0
2012,Syracuse,Kansas St,6.140414207964586,1
2012,Syracuse,Ohio St,-3.133631205830639,0
2012,Syracuse,UNC Asheville,18.571141901703783,1
2012,Syracuse,Wisconsin,2.1640041539861414,1
2012,Temple,South Florida,2.5777402364423434,0
2012,Texas,Cincinnati,1.8812123542579382,0
2012,UNC Asheville,Syracuse,-18.571141901703783,0
2012,UNLV,Colorado,6.6832607600770135,0
2012,VCU,Indiana,-11.031926653523694,0
2012,VCU,Wichita St,-10.00748391692381,1
2012,Vanderbilt,Harvard,7.592778857073668,1
2012,Vanderbilt,Wisconsin,-3.5122670119848287,0
2012,Vermont,Lamar,-2.6165045441560233,1
2012,Vermont,North Carolina,-21.620128791494214,0
2012,Virginia,Florida,-3.9285046850706724,0
2012,WKU,Kentucky,-27.423747929137,0
2012,WKU,MS Valley St,5.160341152628348,1
2012,West Virginia,Gonzaga,-0.11730444278752117,0
2012,Wichita St,VCU,10.00748391692381,0
2012,Wisconsin,Montana,14.076008194463672,1
2012,Wisconsin,Syracuse,-2.1640041539861414,0
2012,Wisconsin,Vanderbilt,3.5122670119848287,1
2012,Xavier,Baylor,-7.743044590157343,0
2012,Xavier,Lehigh,5.24248424050811,1
2012,Xavier,Notre Dame,-2.2023993657722727,1
2013,Akron,VCU,-6.774731618547063,0
2013,SUNY Albany,Duke,-22.954004182619943,0
2013,Arizona,Belmont,6.022819985212244,1
2013,Arizona,Harvard,13.05715671397772,1
2013,Arizona,Ohio St,-3.466751674789993,0
2013,Belmont,Arizona,-6.022819985212244,0
2013,Boise St,La Salle,0.5376775688679558,0
2013,Bucknell,Butler,-3.542576724425433,0
2013,Butler,Bucknell,3.542576724425433,1
2013,Butler,Marquette,-3.4921193294713557,0
2013,California,Syracuse,-8.680341885084042,0
2013,California,UNLV,-3.074840806977871,1
2013,Cincinnati,Creighton,-2.07977630929191,0
2013,Colorado,Illinois,-0.8709560973388513,0
2013,Colorado St,Louisville,-9.835243706320432,0
2013,Colorado St,Missouri,-1.6841342245065345,1
2013,Creighton,Cincinnati,2.07977630929191,1
2013,Creighton,Duke,-5.081201530828043,0
2013,Davidson,Marquette,-7.091488827907715,0
2013,Duke,SUNY Albany,22.954004182619943,1
2013,Duke,Creighton,5.081201530828043,1
2013,Duke,Louisville,-2.377080411704192,0
2013,Duke,Michigan St,3.294991517052111,1
2013,FGCU,Florida,-23.651955994832754,0
2013,FGCU,Georgetown,-15.764546515049407,1
2013,FGCU,San Diego St,-12.934429403674361,1
2013,Florida,FGCU,23.651955994832754,1
2013,Florida,Michigan,4.483130279643525,0
2013,Florida,Minnesota,7.893796712455778,1
2013,Florida,Northwestern LA,23.780970693354767,1
2013,Georgetown,FGCU,15.764546515049407,0
2013,Gonzaga,Southern Univ,24.57330466491923,1
2013,Gonzaga,Wichita St,8.361469270333867,0
2013,Harvard,Arizona,-13.05715671397772,0
2013,Harvard,New Mexico,-10.47515061998463,1
2013,Illinois,Colorado,0.8709560973388513,1
2013,Illinois,Miami FL,-3.9317350152977966,0
2013,Indiana,James Madison,28.043263580500756,1
2013,Indiana,Syracuse,6.549473631688805,0
2013,Indiana,Temple,16.79916543604532,1
2013,Iona,Ohio St,-15.965775628513098,0
2013,Iowa St,Notre Dame,-0.4531425807183709,1
2013,Iowa St,Ohio St,-6.502365354182707,0
2013,James Madison,Indiana,-28.043263580500756,0
2013,James Madison,LIU Brooklyn,0.5954643475130807,1
2013,Kansas,Michigan,0.9972838374546988,0
2013,Kansas,North Carolina,6.304968837376064,1
2013,Kansas,WKU,22.054937720208063,1
2013,Kansas St,La Salle,3.8398058764932426,0
2013,La Salle,Boise St,-0.5376775688679558,1
2013,La Salle,Kansas St,-3.8398058764932426,1
2013,La Salle,Mississippi,-4.5688908627257625,1
2013,La Salle,Wichita St,-3.213169205220149,0
2013,Liberty,NC A&T,-2.0928960276611868,0
2013,LIU Brooklyn,James Madison,-0.5954643475130807,0
2013,Louisville,Colorado St,9.835243706320432,1
2013,Louisville,Duke,2.377080411704192,1
2013,Louisville,Michigan,4.076004986554338,1
2013,Louisville,NC A&T,31.097883648156284,1
2013,Louisville,Oregon,11.174300637079487,1
2013,Louisville,Wichita St,11.095299785553898,1
2013,Marquette,Butler,3.4921193294713557,1
2013,Marquette,Davidson,7.091488827907715,1
2013,Marquette,Miami FL,-2.702431993087016,1
2013,Marquette,Syracuse,-4.920966623544535,0
2013,Memphis,Michigan St,-6.003248160192214,0
2013,Memphis,St Mary's CA,-2.118591932928119,1
2013,Miami FL,Illinois,3.9317350152977966,1
2013,Miami FL,Marquette,2.702431993087016,0
2013,Miami FL,Pacific,13.85888936761055,1
2013,Michigan,Florida,-4.483130279643525,1
2013,Michigan,Kansas,-0.9972838374546988,1
2013,Michigan,Louisville,-4.076004986554338,0
2013,Michigan,S Dakota St,17.620501086998893,1
2013,Michigan,Syracuse,0.8169062744069997,1
2013,Michigan,VCU,3.7185840480384336,1
2013,Michigan St,Duke,-3.294991517052111,0
2013,Michigan St,Memphis,6.003248160192214,1
2013,Michigan St,Valparaiso,11.21140855051394,1
2013,Minnesota,Florida,-7.893796712455778,0
2013,Minnesota,UCLA,3.069591879478555,1
2013,Mississippi,La Salle,4.5688908627257625,0
2013,Mississippi,Wisconsin,-4.828751841722495,1
2013,Missouri,Colorado St,1.6841342245065345,0
2013,Montana,Syracuse,-19.74111833657582,0
2013,MTSU,St Mary's CA,-2.9964597372872053,0
2013,NC A&T,Liberty,2.0928960276611868,1
2013,NC A&T,Louisville,-31.097883648156284,0
2013,NC State,Temple,5.702143878084664,0
2013,New Mexico,Harvard,10.47515061998463,0
2013,New Mexico St,St Louis,-8.801494250781396,0
2013,North Carolina,Kansas,-6.304968837376064,0
2013,North Carolina,Villanova,3.915171806506054,1
2013,Northwestern LA,Florida,-23.780970693354767,0
2013,Notre Dame,Iowa St,0.4531425807183709,0
2013,Ohio St,Arizona,3.466751674789993,1
2013,Ohio St,Iona,15.965775628513098,1
2013,Ohio St,Iowa St,6.502365354182707,1
2013,Ohio St,Wichita St,7.295365657900213,0
2013,Oklahoma,San Diego St,-2.0212718997223362,0
2013,Oklahoma St,Oregon,3.106318332281198,0
2013,Oregon,Louisville,-11.174300637079487,0
2013,Oregon,Oklahoma St,-3.106318332281198,1
2013,Oregon,St Louis,-1.6044139621978637,1
2013,Pacific,Miami FL,-13.85888936761055,0
2013,Pittsburgh,Wichita St,6.454504923617353,0
2013,S Dakota St,Michigan,-17.620501086998893,0
2013,San Diego St,FGCU,12.934429403674361,0
2013,San Diego St,Oklahoma,2.0212718997223362,1
2013,Southern Univ,Gonzaga,-24.57330466491923,0
2013,St Louis,New Mexico St,8.801494250781396,1
2013,St Louis,Oregon,1.6044139621978637,0
2013,St Mary's CA,Memphis,2.118591932928119,0
2013,St Mary's CA,MTSU,2.9964597372872053,1
2013,Syracuse,California,8.680341885084042,1
2013,Syracuse,Indiana,-6.549473631688805,1
2013,Syracuse,Marquette,4.920966623544535,1
2013,Syracuse,Michigan,-0.8169062744069997,0
2013,Syracuse,Montana,19.74111833657582,1
2013,Temple,Indiana,-16.79916543604532,0
2013,Temple,NC State,-5.702143878084664,1
2013,UCLA,Minnesota,-3.069591879478555,0
2013,UNLV,California,3.074840806977871,0
2013,VCU,Akron,6.774731618547063,1
2013,VCU,Michigan,-3.7185840480384336,0
2013,Valparaiso,Michigan St,-11.21140855051394,0
2013,Villanova,North Carolina,-3.915171806506054,0
2013,WKU,Kansas,-22.054937720208063,0
2013,Wichita St,Gonzaga,-8.361469270333867,1
2013,Wichita St,La Salle,3.213169205220149,1
2013,Wichita St,Louisville,-11.095299785553898,0
2013,Wichita St,Ohio St,-7.295365657900213,1
2013,Wichita St,Pittsburgh,-6.454504923617353,1
2013,Wisconsin,Mississippi,4.828751841722495,0
2014,SUNY Albany,Florida,-24.48859365179526,0
2014,SUNY Albany,Mt St Mary's,2.251574889442345,1
2014,American Univ,Wisconsin,-17.32199826812274,0
2014,Arizona,Gonzaga,8.083696497973989,1
2014,Arizona,San Diego St,8.943407905726314,1
2014,Arizona,Weber St,24.946253673135455,1
2014,Arizona,Wisconsin,5.214945331816512,0
2014,Arizona St,Texas,0.7575876548928591,0
2014,Baylor,Creighton,-4.405355768771454,1
2014,Baylor,Nebraska,4.637360703887138,1
2014,Baylor,Wisconsin,-3.487199962502011,0
2014,BYU,Oregon,-3.4968228535101247,0
2014,Cal Poly,TX Southern,7.085406206136271,1
2014,Cal Poly,Wichita St,-17.323359698332563,0
2014,Cincinnati,Harvard,4.875931994578266,0
2014,Coastal Car,Virginia,-24.30102239503784,0
2014,Colorado,Pittsburgh,-5.398965438203302,0
2014,Connecticut,Florida,-4.79604706486068,1
2014,Connecticut,Iowa St,-3.1609438814119777,1
2014,Connecticut,Kentucky,-1.8316542325311609,1
2014,Connecticut,Michigan St,-4.018248805044934,1
2014,Connecticut,St Joseph's PA,6.784825936019212,1
2014,Connecticut,Villanova,-4.119819070651797,1
2014,Creighton,Baylor,4.405355768771454,0
2014,Creighton,Louisiana,16.91135903043445,1
2014,Dayton,Florida,-11.03437237822845,0
2014,Dayton,Ohio St,-8.75632895886758,1
2014,Dayton,Stanford,-4.124270730923945,1
2014,Dayton,Syracuse,-6.420453940207889,1
2014,Delaware,Michigan St,-17.1646916676281,0
2014,Duke,Mercer,15.439560480880436,0
2014,E Kentucky,Kansas,-21.35689018349875,0
2014,Florida,SUNY Albany,24.48859365179526,1
2014,Florida,Connecticut,4.79604706486068,0
2014,Florida,Dayton,11.03437237822845,1
2014,Florida,Pittsburgh,3.427881184084427,1
2014,Florida,UCLA,1.8382499068690237,1
2014,G Washington,Memphis,-2.4378844731860205,0
2014,Gonzaga,Arizona,-8.083696497973989,0
2014,Gonzaga,Oklahoma St,-3.770245734403744,1
2014,Harvard,Cincinnati,-4.875931994578266,1
2014,Harvard,Michigan St,-9.350329275014888,0
2014,Iowa,Tennessee,3.012590109449256,0
2014,Iowa St,Connecticut,3.1609438814119777,0
2014,Iowa St,NC Central,15.025318633868768,1
2014,Iowa St,North Carolina,3.76902374722526,1
2014,Kansas,E Kentucky,21.35689018349875,1
2014,Kansas,Stanford,7.4544955939432125,0
2014,Kansas St,Kentucky,-5.160274169174976,0
2014,Kentucky,Connecticut,1.8316542325311609,0
2014,Kentucky,Kansas St,5.160274169174976,1
2014,Kentucky,Louisville,-7.466512229001864,1
2014,Kentucky,Michigan,-1.1047567821588196,1
2014,Kentucky,Wichita St,1.2549964102567657,1
2014,Kentucky,Wisconsin,-1.1107975505050725,1
2014,Louisville,Kentucky,7.466512229001864,0
2014,Louisville,Manhattan,19.708871160009522,1
2014,Louisville,St Louis,13.59015987948816,1
2014,Manhattan,Louisville,-19.708871160009522,0
2014,Massachusetts,Tennessee,-5.151108114315175,0
2014,Memphis,G Washington,2.4378844731860205,1
2014,Memphis,Virginia,-5.157481570305283,0
2014,Mercer,Duke,-15.439560480880436,1
2014,Mercer,Tennessee,-11.546183935092822,0
2014,Michigan,Kentucky,1.1047567821588196,0
2014,Michigan,Tennessee,2.513780128413412,1
2014,Michigan,Texas,5.672095658162,1
2014,Michigan,Wofford,23.45100297993168,1
2014,Michigan St,Connecticut,4.018248805044934,0
2014,Michigan St,Delaware,17.1646916676281,1
2014,Michigan St,Harvard,9.350329275014888,1
2014,Michigan St,Virginia,1.5143270192319385,1
2014,Mt St Mary's,SUNY Albany,-2.251574889442345,0
2014,N Dakota St,Oklahoma,-9.103513199308063,1
2014,N Dakota St,San Diego St,-8.567014136362,0
2014,NC Central,Iowa St,-15.025318633868768,0
2014,NC State,St Louis,-3.074711214115494,0
2014,NC State,Xavier,-4.387164169777041,1
2014,Nebraska,Baylor,-4.637360703887138,0
2014,New Mexico,Stanford,-0.6224413896737584,0
2014,New Mexico St,San Diego St,-8.796814283223998,0
2014,North Carolina,Iowa St,-3.76902374722526,0
2014,North Carolina,Providence,3.3955898058714435,1
2014,Ohio St,Dayton,8.75632895886758,0
2014,Oklahoma,N Dakota St,9.103513199308063,0
2014,Oklahoma St,Gonzaga,3.770245734403744,0
2014,Oregon,BYU,3.4968228535101247,1
2014,Oregon,Wisconsin,-2.9204380341978506,0
2014,Pittsburgh,Colorado,5.398965438203302,1
2014,Pittsburgh,Florida,-3.427881184084427,0
2014,Providence,North Carolina,-3.3955898058714435,0
2014,San Diego St,Arizona,-8.943407905726314,0
2014,San Diego St,N Dakota St,8.567014136362,1
2014,San Diego St,New Mexico St,8.796814283223998,1
2014,SF Austin,UCLA,-14.293472572288334,0
2014,SF Austin,VCU,-10.308973001434477,1
2014,St Joseph's PA,Connecticut,-6.784825936019212,0
2014,St Louis,Louisville,-13.59015987948816,0
2014,St Louis,NC State,3.074711214115494,1
2014,Stanford,Dayton,4.124270730923945,0
2014,Stanford,Kansas,-7.4544955939432125,1
2014,Stanford,New Mexico,0.6224413896737584,1
2014,Syracuse,Dayton,6.420453940207889,0
2014,Syracuse,W Michigan,13.648965099707617,1
2014,Tennessee,Iowa,-3.012590109449256,1
2014,Tennessee,Massachusetts,5.151108114315175,1
2014,Tennessee,Mercer,11.546183935092822,1
2014,Tennessee,Michigan,-2.513780128413412,0
2014,Texas,Arizona St,-0.7575876548928591,1
2014,Texas,Michigan,-5.672095658162,0
2014,Tulsa,UCLA,-12.321163422152342,0
2014,TX Southern,Cal Poly,-7.085406206136271,0
2014,UCLA,Florida,-1.8382499068690237,0
2014,UCLA,SF Austin,14.293472572288334,1
2014,UCLA,Tulsa,12.321163422152342,1
2014,Louisiana,Creighton,-16.91135903043445,0
2014,VCU,SF Austin,10.308973001434477,0
2014,Villanova,Connecticut,4.119819070651797,0
2014,Villanova,WI Milwaukee,21.38313493160698,1
2014,Virginia,Coastal Car,24.30102239503784,1
2014,Virginia,Memphis,5.157481570305283,1
2014,Virginia,Michigan St,-1.5143270192319385,0
2014,W Michigan,Syracuse,-13.648965099707617,0
2014,Weber St,Arizona,-24.946253673135455,0
2014,WI Milwaukee,Villanova,-21.38313493160698,0
2014,Wichita St,Cal Poly,17.323359698332563,1
2014,Wichita St,Kentucky,-1.2549964102567657,0
2014,Wisconsin,American Univ,17.32199826812274,1
2014,Wisconsin,Arizona,-5.214945331816512,1
2014,Wisconsin,Baylor,3.487199962502011,1
2014,Wisconsin,Kentucky,1.1107975505050725,0
2014,Wisconsin,Oregon,2.9204380341978506,1
2014,Wofford,Michigan,-23.45100297993168,0
2014,Xavier,NC State,4.387164169777041,0
2015,SUNY Albany,Oklahoma,-20.35495598016689,0
2015,Arizona,Ohio St,4.375679127766759,1
2015,Arizona,TX Southern,30.792045765887284,1
2015,Arizona,Wisconsin,-0.19238497151405554,0
2015,Arizona,Xavier,9.529898211534897,1
2015,Arkansas,North Carolina,-6.573749767811739,0
2015,Arkansas,Wofford,12.359480942091624,1
2015,Baylor,Georgia St,14.04324310913043,0
2015,Belmont,Virginia,-22.685090490586063,0
2015,Boise St,Dayton,-0.478195022261529,0
2015,Buffalo,West Virginia,-7.975584453115287,0
2015,Butler,Notre Dame,-2.717650503773747,0
2015,Butler,Texas,-0.3416879826082635,1
2015,BYU,Mississippi,2.4068978186402212,0
2015,Cincinnati,Kentucky,-18.809719793450498,0
2015,Cincinnati,Purdue,-2.746546120601593,1
2015,Coastal Car,Wisconsin,-26.451255007623146,0
2015,Davidson,Iowa,-2.6736488185525715,0
2015,Dayton,Boise St,0.478195022261529,1
2015,Dayton,Oklahoma,-9.098951984055287,0
2015,Dayton,Providence,-3.6509919077196287,1
2015,Duke,Gonzaga,2.2444334678339573,1
2015,Duke,Michigan St,6.617233693445801,1
2015,Duke,Robert Morris,27.120778088684382,1
2015,Duke,San Diego St,12.12264353706392,1
2015,Duke,Utah,2.8419958805384304,1
2015,Duke,Wisconsin,-0.852650785385844,1
2015,E Washington,Georgetown,-15.446575298088957,0
2015,Georgetown,E Washington,15.446575298088957,1
2015,Georgetown,Utah,-5.243489478863232,0
2015,Georgia,Michigan St,-4.671688681443321,0
2015,Georgia St,Baylor,-14.04324310913043,1
2015,Georgia St,Xavier,-10.31231237901386,0
2015,Gonzaga,Duke,-2.2444334678339573,0
2015,Gonzaga,Iowa,6.07960809726346,1
2015,Gonzaga,N Dakota St,24.079006160770405,1
2015,Gonzaga,UCLA,9.683943874460539,1
2015,Hampton,Kentucky,-38.510753553959795,0
2015,Hampton,Manhattan,-8.42925174546943,1
2015,Harvard,North Carolina,-17.1139598199894,0
2015,Indiana,Wichita St,-1.7819544628684376,0
2015,Iowa,Davidson,2.6736488185525715,1
2015,Iowa,Gonzaga,-6.07960809726346,0
2015,Iowa St,UAB,17.37887845366994,0
2015,Kansas,New Mexico St,15.677566977246219,1
2015,Kansas,Wichita St,4.395651927919854,0
2015,Kentucky,Cincinnati,18.809719793450498,1
2015,Kentucky,Hampton,38.510753553959795,1
2015,Kentucky,Notre Dame,10.027037909859,1
2015,Kentucky,West Virginia,13.057806302484586,1
2015,Kentucky,Wisconsin,4.45200433125067,0
2015,Lafayette,Villanova,-25.983128705609992,0
2015,Louisville,Michigan St,1.1234502669924424,0
2015,Louisville,NC State,4.393750880903461,1
2015,Louisville,Northern Iowa,6.249784457076716,1
2015,Louisville,UC Irvine,15.14198914568998,1
2015,LSU,NC State,-2.5795585599204696,0
2015,Manhattan,Hampton,8.42925174546943,0
2015,Maryland,Valparaiso,7.751863273008306,1
2015,Maryland,West Virginia,-2.3092833352207744,0
2015,Michigan St,Duke,-6.617233693445801,0
2015,Michigan St,Georgia,4.671688681443321,1
2015,Michigan St,Louisville,-1.1234502669924424,1
2015,Michigan St,Oklahoma,-2.3938696116344254,1
2015,Michigan St,Virginia,-5.09709023326478,1
2015,Mississippi,BYU,-2.4068978186402212,1
2015,Mississippi,Xavier,-3.3890073166572634,0
2015,N Dakota St,Gonzaga,-24.079006160770405,0
2015,NC State,Louisville,-4.393750880903461,0
2015,NC State,LSU,2.5795585599204696,1
2015,NC State,Villanova,-9.065537366141893,1
2015,New Mexico St,Kansas,-15.677566977246219,0
2015,North Carolina,Arkansas,6.573749767811739,1
2015,North Carolina,Harvard,17.1139598199894,1
2015,North Carolina,Wisconsin,-3.6716258558348294,0
2015,North Florida,Robert Morris,2.6390061260833355,0
2015,Northeastern,Notre Dame,-17.436129502127645,0
2015,Northern Iowa,Louisville,-6.249784457076716,0
2015,Northern Iowa,Wyoming,8.017703591853618,1
2015,Notre Dame,Butler,2.717650503773747,1
2015,Notre Dame,Kentucky,-10.027037909859,0
2015,Notre Dame,Northeastern,17.436129502127645,1
2015,Notre Dame,Wichita St,4.259420090849222,1
2015,Ohio St,Arizona,-4.375679127766759,0
2015,Ohio St,VCU,7.5113632288830505,1
2015,Oklahoma,SUNY Albany,20.35495598016689,1
2015,Oklahoma,Dayton,9.098951984055287,1
2015,Oklahoma,Michigan St,2.3938696116344254,0
2015,Oklahoma St,Oregon,2.640305070362013,0
2015,Oregon,Oklahoma St,-2.640305070362013,1
2015,Oregon,Wisconsin,-13.6426505209508,0
2015,Providence,Dayton,3.6509919077196287,0
2015,Purdue,Cincinnati,2.746546120601593,0
2015,Robert Morris,Duke,-27.120778088684382,0
2015,Robert Morris,North Florida,-2.6390061260833355,1
2015,San Diego St,Duke,-12.12264353706392,0
2015,San Diego St,St John's,-0.47457993080987926,1
2015,SF Austin,Utah,-12.59561722136804,0
2015,SMU,UCLA,1.021170059888048,0
2015,St John's,San Diego St,0.47457993080987926,0
2015,Texas,Butler,0.3416879826082635,0
2015,TX Southern,Arizona,-30.792045765887284,0
2015,UAB,Iowa St,-17.37887845366994,1
2015,UAB,UCLA,-10.428730232683305,0
2015,UC Irvine,Louisville,-15.14198914568998,0
2015,UCLA,Gonzaga,-9.683943874460539,0
2015,UCLA,SMU,-1.021170059888048,1
2015,UCLA,UAB,10.428730232683305,1
2015,Utah,Duke,-2.8419958805384304,0
2015,Utah,Georgetown,5.243489478863232,1
2015,Utah,SF Austin,12.59561722136804,1
2015,VCU,Ohio St,-7.5113632288830505,0
2015,Valparaiso,Maryland,-7.751863273008306,0
2015,Villanova,Lafayette,25.983128705609992,1
2015,Villanova,NC State,9.065537366141893,0
2015,Virginia,Belmont,22.685090490586063,1
2015,Virginia,Michigan St,5.09709023326478,0
2015,West Virginia,Buffalo,7.975584453115287,1
2015,West Virginia,Kentucky,-13.057806302484586,0
2015,West Virginia,Maryland,2.3092833352207744,1
